gene,sample_id,coef,se,n_cells,pval,dispersion
CLEC4E,Lung9,0.000254769238771324,0.000729762576090824,21893,0.727004851167186,0.201408097401271
CLEC4E,Lung12,-0.000839249447043723,0.000504380885510491,16548,0.0961284160431063,0.417051810842114
CLEC4E,Lung13,-0.00014744517116431,0.00075826600756022,13609,0.845823185379396,0.255561164383763
CLEC5A,Lung5,-0.0012915266033492,0.000467342970281803,37735,0.00571759800178064,0.232742402887929
CLEC5A,Lung6,-0.00215649961883764,0.0024986221577112,3252,0.388095946200219,0.143691644777229
CLEC5A,Lung9,-0.000252624349044741,0.00075804089019892,21893,0.738938387065215,0.193619913575292
CLEC5A,Lung12,-0.00144908307775709,0.000600511399485516,16548,0.0158182727083656,0.336421359685862
CLEC5A,Lung13,-0.00241713191847893,0.000736694863201601,13609,0.00103421788222243,0.265650504494839
CLEC7A,Lung5,-0.00116880342360774,0.000327049976295368,37735,0.000351869699071983,0.391552497593428
CLEC7A,Lung6,0.000715609091303184,0.0017575110486946,3252,0.683881747499511,0.228042420776389
CLEC7A,Lung9,0.000857185784818086,0.000709765388060993,21893,0.227161525646675,0.209392193550587
CLEC7A,Lung12,0.000568642332004791,0.000460824541990689,16548,0.217215157293883,0.466140927732107
CLEC7A,Lung13,1.69015311421111e-05,0.000626064457928286,13609,0.978462548537806,0.339371874461603
CLOCK,Lung5,-0.000170158779474089,0.000306899384966668,37735,0.57927444795666,0.416839738818821
CLOCK,Lung6,-0.000334188194066005,0.00132078474370232,3252,0.800250863601379,0.337278204479495
CLOCK,Lung9,-0.00052230514586106,0.000694292472342533,21893,0.45188026378475,0.206080655028611
CLOCK,Lung12,0.000529022324513943,0.000439591569595204,16548,0.228805880284995,0.502086775333587
CLOCK,Lung13,-0.00164766989369754,0.000702742428905433,13609,0.0190460486376784,0.279806059227357
CLU,Lung5,0.00370322269967027,0.000200359224994242,37735,2.83440826768312e-76,1.00792847988617
CLU,Lung6,0.0074499845477463,0.00139100867014309,3252,8.51718084140318e-08,0.358268743336978
CLU,Lung9,0.00238770421181394,0.000409702947753313,21893,5.61321462608348e-09,0.495036040914761
CLU,Lung12,0.00124125887345777,0.000351566211253524,16548,0.000414532625805498,0.708006421887884
CLU,Lung13,0.00314203477564685,0.000456176928176327,13609,5.66798391529311e-12,0.594875707705849
CMKLR1,Lung5,-0.000351159277584201,0.000297258324188701,37735,0.237472854371063,0.437451454981855
CMKLR1,Lung6,0.000967978034261157,0.00136489847451962,3252,0.478203993823591,0.318452904224745
CMKLR1,Lung9,0.000524119486230406,0.000658813423933459,21893,0.426293226201163,0.233561501737981
CMKLR1,Lung12,0.000421797368650507,0.000420628740953459,16548,0.315967846983079,0.511732496764179
CMKLR1,Lung13,0.000273318511063769,0.00074878244878229,13609,0.715098528971998,0.262241419470307
CNTFR,Lung5,0.000266232082610485,0.000319884126906522,37735,0.405252819574879,0.419371710669537
CNTFR,Lung6,0.000523939316342283,0.00136788387105664,3252,0.701698194088066,0.328212124472054
CNTFR,Lung9,-3.04626181655871e-05,0.000675445948461884,21893,0.964027594473484,0.227370541437316
CNTFR,Lung12,8.7821767577242e-05,0.000405401894722527,16548,0.828497559510605,0.551843992202088
CNTFR,Lung13,0.000535419709645401,0.000872338003568935,13609,0.539363677591567,0.218059749656793
COL11A1,Lung5,-0.000708972170595034,0.000162302050356202,37735,1.25259363553472e-05,0.874281181654096
COL11A1,Lung6,0.00560833021488142,0.000598766739285731,3252,7.49994921977899e-21,0.972971023931832
COL11A1,Lung9,-8.97066657496169e-06,0.000314780520589162,21893,0.977264833174535,0.610758442995812
COL11A1,Lung12,0.00221913319351019,0.000196038523614327,16548,1.04611183318357e-29,1.24125826931302
COL11A1,Lung13,-0.00228852676306423,0.0002078723537065,13609,3.44714285363054e-28,1.11866486258279
COL12A1,Lung5,-0.000422374652083223,0.000187764981571513,37735,0.02448160786185,0.828384208843963
COL12A1,Lung6,0.00456901850227882,0.00065127268733319,3252,2.29090413214862e-12,0.969499698673594
COL12A1,Lung9,-0.0015028511943537,0.000295797752804396,21893,3.76103134318836e-07,0.651114239411428
COL12A1,Lung12,0.00124790555637782,0.000246943853072906,16548,4.34018304897988e-07,0.938108719182916
COL12A1,Lung13,-0.00281393594183998,0.000170935400166878,13609,6.88068919641716e-61,1.46880944335849
COL14A1,Lung5,0.0043368480802815,0.000147848052147246,37735,3.92070062103568e-189,1.23665403304513
COL14A1,Lung6,-0.00179273685039591,0.00098766963072336,3252,0.0695057891418162,0.506136170103446
COL14A1,Lung9,0.00340262561362667,0.000538336960566487,21893,2.60508876059602e-10,0.312164652873846
COL14A1,Lung12,0.000890121640223298,0.000409950086401951,16548,0.0299090518938847,0.546264296483223
COL14A1,Lung13,0.00318545822946099,0.00071830467415804,13609,9.22050644295451e-06,0.306888734131684
COL15A1,Lung5,0.00107110997506089,0.000234448303191877,37735,4.90898329023027e-06,0.634236407655485
COL15A1,Lung6,-0.00194132801284799,0.000622905159141176,3252,0.00182967757021295,0.841681284175788
COL15A1,Lung9,-0.00101794090766074,0.00043038809413086,21893,0.0180218077191118,0.395894289863067
COL15A1,Lung12,0.000885911024092661,0.000335285568894027,16548,0.00823552607036977,0.675490091940243
COL15A1,Lung13,0.000942559246239626,0.000593917206859292,13609,0.112507824951274,0.366100528053085
COL16A1,Lung5,0.00065378126817733,0.00012168194912231,37735,7.74932907205681e-08,1.15794448718201
COL16A1,Lung6,0.00137588927743238,0.000762168469091037,3252,0.0710387204373156,0.63453497799355
COL16A1,Lung9,0.000485893913422241,0.000240114529670009,21893,0.0430121179327625,0.77790341125697
COL16A1,Lung12,0.00118347641776676,0.000219726360922569,16548,7.1987853242419e-08,1.00092906278461
COL16A1,Lung13,0.000774544421268486,0.000365122472072208,13609,0.0338942331819784,0.66352959947286
COL17A1,Lung5,-0.00229762405702969,0.000390651867301796,37735,4.06532878375272e-09,0.287359813493598
COL17A1,Lung6,-0.000111477222072836,0.00270696479297363,3252,0.967151098518402,0.124494473295509
COL17A1,Lung9,0.000578727940037794,0.000761754342050583,21893,0.44741574628235,0.189336310479716
COL17A1,Lung12,9.4028003020251e-05,0.000472985090993729,16548,0.842421566152985,0.458140065572791
COL17A1,Lung13,-0.00252719894587075,0.000935026331531859,13609,0.00687559419684058,0.18450733133629
COL18A1,Lung5,-0.00186052424465577,9.98881693929744e-05,37735,1.9749748809586e-77,1.58266367123656
COL18A1,Lung6,-0.000333014560274321,0.00053855015165674,3252,0.536342111337548,0.9870618807545
COL18A1,Lung9,-0.000650683748220615,0.000234698456173702,21893,0.00556404262054225,0.810171052032563
COL18A1,Lung12,-0.00261449873248626,0.000223951376387931,16548,1.72269861234512e-31,1.07017572218313
COL18A1,Lung13,0.00359694878115116,0.000306248050260605,13609,7.4733386139032e-32,0.991140561298381
COL1A1,Lung5,-0.000310609892253934,2.440936474527e-05,37735,4.29311337205249e-37,4.78888197590748
COL1A1,Lung6,-0.000400245397830161,0.000174436536483053,3252,0.0217615434886907,2.54717597270732
COL1A1,Lung9,0.000365412476263505,4.82848017808939e-05,21893,3.79431257009061e-14,2.93245072537767
COL1A1,Lung12,0.000761831883434109,4.05890179275611e-05,16548,1.34371665294474e-78,2.83824786867515
COL1A1,Lung13,-0.000793112382925996,5.40584910075087e-05,13609,9.83323092802171e-49,3.38137957539196
COL1A2,Lung5,-0.00012877438346138,4.00945185277671e-05,37735,0.00131919809472084,2.69549289289266
COL1A2,Lung6,-2.93410426458217e-05,0.000262099097340524,3252,0.91086592934792,1.5129392026271
COL1A2,Lung9,-6.48191161493289e-05,8.82317370924894e-05,21893,0.462554953607909,1.77102530549017
COL1A2,Lung12,0.0011223552879318,8.18598162336791e-05,16548,8.76099162694342e-43,1.94541566741563
COL1A2,Lung13,-0.00113319905426269,8.52567126651407e-05,13609,2.58942606869947e-40,2.24977201052842
COL21A1,Lung5,0.000393953058344806,0.000449515024382435,37735,0.380814926269973,0.264771895310801
COL21A1,Lung6,0.000607360061600589,0.00207469972678408,3252,0.769716300792349,0.184862309181529
COL21A1,Lung9,0.00166787390488025,0.000865216935076965,21893,0.053893139807898,0.156694054744754
COL21A1,Lung12,0.000990208881647863,0.000529286425859449,16548,0.0613676112662341,0.394693386911719
COL21A1,Lung13,-0.000953026203777166,0.00120393612995083,13609,0.428598615618952,0.134917529986787
COL27A1,Lung5,-0.000859405365360776,0.000200891608181857,37735,1.88617692773177e-05,0.666731917068323
COL27A1,Lung6,-0.00056694094630259,0.00106060153137385,3252,0.592963415279669,0.466800925894657
COL27A1,Lung9,-0.00205234612731549,0.0003525195581049,21893,5.81700024171708e-09,0.504739429639332
COL27A1,Lung12,-0.000836108410726601,0.000261033837651817,16548,0.00135973176051503,0.844191831569114
COL27A1,Lung13,0.00206291561734505,0.000507344812703323,13609,4.78060754518437e-05,0.461936615366874
COL3A1,Lung5,0.000855949730625746,3.071045704659e-05,37735,5.89546305091567e-171,3.91352315504854
COL3A1,Lung6,-1.9579078969127e-05,0.000179914951132816,3252,0.91334202445678,2.21303934254705
COL3A1,Lung9,0.000647794718739268,6.99445369714039e-05,21893,2.01488634306796e-20,2.12033693337462
COL3A1,Lung12,0.00210113385994294,8.18217238588676e-05,16548,1.98518929977461e-145,2.06635891526564
COL3A1,Lung13,0.000191003609217215,6.36273824871469e-05,13609,0.0026829240406855,2.33259334487005
COL4A1,Lung5,-0.00233731081104203,8.20418431281264e-05,37735,1.5917542851295e-178,1.97833316511486
COL4A1,Lung6,0.000735479880277876,0.000428720296289827,3252,0.0862492320814352,1.21931667309675
COL4A1,Lung9,0.00204524352786537,0.000202508880118231,21893,5.55103211777596e-24,1.0626372523067
COL4A1,Lung12,-0.0023645784732391,0.000173219000192549,16548,1.99665772515855e-42,1.46661150748733
COL4A1,Lung13,0.00626421328068489,0.000361850677060428,13609,3.84594612534443e-67,0.887372354927803
COL4A2,Lung5,-0.00307172418432929,6.03673144307107e-05,37735,0,2.40444780362816
COL4A2,Lung6,-0.000535393424643144,0.000364115063023728,3252,0.14145446537813,1.35727817669069
COL4A2,Lung9,0.00142010547812707,0.000149873025093981,21893,2.65764099355129e-21,1.40594059852057
COL4A2,Lung12,-0.00266001803484531,0.000129338569473327,16548,5.49864955628431e-94,1.93900719190315
COL4A2,Lung13,0.00331568816774299,0.000229836861393262,13609,3.53708855484525e-47,1.36267159431057
COL4A5,Lung5,-9.33862575457583e-05,0.000333882207632227,37735,0.779709047800518,0.387990533371565
COL4A5,Lung6,-0.00103897018886602,0.00174422334579245,3252,0.551400044216461,0.245050801410226
COL4A5,Lung9,0.00147435651613393,0.000565241999580272,21893,0.00909763274842972,0.284839669321798
COL4A5,Lung12,0.000601671290540714,0.000454243626633175,16548,0.185318333944848,0.482464933976451
COL4A5,Lung13,0.000272746331962656,0.000846568428559701,13609,0.747317305355426,0.224861347395563
COL5A1,Lung5,-0.000515798518013023,8.79516218376818e-05,37735,4.50295783807508e-09,1.33709957237179
COL5A1,Lung6,-0.00147157145155978,0.000431206212226527,3252,0.00064325986836599,1.09672487351122
COL5A1,Lung9,6.34169552718306e-05,0.000182087705696991,21893,0.727632184209863,0.962913618190576
COL5A1,Lung12,-0.000253413416668806,0.000150161671628509,16548,0.0914872977713118,1.24363458689504
COL5A1,Lung13,0.000116781477755847,0.000206620812429137,13609,0.571939729479506,1.05175658999638
COL5A2,Lung5,-0.000727539865761803,9.65412355424463e-05,37735,4.84409843901321e-14,1.21128785117885
COL5A2,Lung6,-0.000480786712479582,0.00057668767185323,3252,0.40444790742786,0.81940730305473
COL5A2,Lung9,0.00041481230091436,0.000208543635715954,21893,0.0466911426158164,0.840199696324824
COL5A2,Lung12,3.13245073301499e-05,0.000173269488376475,16548,0.856536414955519,1.14007094443116
COL5A2,Lung13,0.0006676327680611,0.000242127835909148,13609,0.00582707790729702,0.925247391369624
COL5A3,Lung5,-0.00262909162673394,0.000183291418686941,37735,1.16532958263361e-46,0.770308495655771
COL5A3,Lung6,0.00252357492791742,0.000771794198209252,3252,0.00107642153726075,0.675173866161959
COL5A3,Lung9,0.000573130401311433,0.00029932838945542,21893,0.0555280734649511,0.650906949368192
COL5A3,Lung12,-0.0020686627528546,0.00029145229313789,16548,1.26781511367635e-12,0.784857026909967
COL5A3,Lung13,0.00331888143102426,0.000436773176760062,13609,2.99262703324138e-14,0.587599466374414
COL6A1,Lung5,0.0021978190156874,8.07672136453091e-05,37735,4.71293636515578e-163,1.73172060729184
COL6A1,Lung6,0.00177645861614632,0.000321018769295183,3252,3.13338714414178e-08,1.48824686820488
COL6A1,Lung9,-0.00187354191858602,0.000123013569041822,21893,2.22336718571706e-52,1.43750024159985
COL6A1,Lung12,7.82958896057875e-05,0.000188575402654599,16548,0.67799789605995,1.21681646042611
COL6A1,Lung13,0.00124114672631227,0.000168218001170663,13609,1.60439032054693e-13,1.38934270699818
COL6A2,Lung5,0.000439613480029704,6.07983186591229e-05,37735,4.80564473355757e-13,1.81018039937141
COL6A2,Lung6,0.00123282150887129,0.000251142651095888,3252,9.16121881104372e-07,1.5974808530484
COL6A2,Lung9,-0.0017541133967768,0.000107170900391532,21893,3.266626901228e-60,1.5271788663283
COL6A2,Lung12,0.000989967371767499,0.000163077761152523,16548,1.27494004504622e-09,1.2888246860603
COL6A2,Lung13,0.00130419741096741,0.00010990920669642,13609,1.77480582025959e-32,1.71490085577427
COL6A3,Lung5,0.000832242200100417,5.92895543707976e-05,37735,9.26644063900858e-45,2.12551802953668
COL6A3,Lung6,-0.000230652086347139,0.000246418268364305,3252,0.349263603305874,1.69830645308129
COL6A3,Lung9,-0.0012314991087837,0.0001176847564683,21893,1.2588562574943e-25,1.31238810917211
COL6A3,Lung12,-0.000479645473817064,0.000147887102515679,16548,0.00118144660797167,1.35173065558288
COL6A3,Lung13,0.000159886904906556,0.000108715715214259,13609,0.141375495196234,1.58816811896488
COL8A1,Lung5,-0.000891571440236925,0.00011781163199818,37735,3.79682820564727e-14,1.21680279891687
COL8A1,Lung6,-0.00102828911192984,0.000496314286385363,3252,0.0382793648685996,1.06226409026652
COL8A1,Lung9,-0.00144997487130773,0.00028792772495795,21893,4.75611916052757e-07,0.648481577479477
COL8A1,Lung12,-5.70784458025273e-06,0.000239282611361956,16548,0.980969075950646,0.949965623003723
COL8A1,Lung13,-0.00203852446065964,0.00020239026740868,13609,7.32854702669008e-24,1.1759047032477
COL9A1,Lung5,-1.60440598108404e-05,0.000433161779569145,37735,0.970453577016022,0.272411015649201
COL9A1,Lung6,-0.00258410534764714,0.00243779727930429,3252,0.289137091415826,0.154810109229732
COL9A1,Lung9,0.00114355411148064,0.000712251408236383,21893,0.108373169894548,0.214095283719872
COL9A1,Lung12,-0.000437821630785234,0.000453816332724055,16548,0.334667479637961,0.484485439484042
COL9A1,Lung13,-8.38190990260917e-05,0.000904414261469133,13609,0.926159556098932,0.200690954203565
COL9A2,Lung5,-0.00193319052105359,4.26038549708365e-05,37735,0,2.56706177047128
COL9A2,Lung6,0.000817032703196599,0.000330787833655087,3252,0.0135128177335378,1.35504124159721
COL9A2,Lung9,0.00128588587256329,0.000222731208457935,21893,7.77508815908469e-09,0.898330968545983
COL9A2,Lung12,-0.000918409339710836,0.000104498557335696,16548,1.51263531952466e-18,1.49630913911655
COL9A2,Lung13,-0.00128078204790904,0.000167799610560416,13609,2.29696565061873e-14,1.437841359565
COL9A3,Lung5,-0.000189774172804505,0.000327825343983912,37735,0.562664716680415,0.384886945819641
COL9A3,Lung6,0.00310651864618087,0.00198277268471138,3252,0.117172013289601,0.184000973946406
COL9A3,Lung9,0.000817289645726947,0.000646064702571171,21893,0.205861453298748,0.239036316785887
COL9A3,Lung12,-0.000363251406937222,0.000412475778629044,16548,0.378501232755351,0.531333336900067
COL9A3,Lung13,0.000714464916082662,0.000872631781672044,13609,0.412930603367452,0.212478995895773
COTL1,Lung5,-0.000407373085369163,0.000177409809931298,37735,0.0216629410412911,0.811990952921118
COTL1,Lung6,-0.000920089514087723,0.00104807373361525,3252,0.380005454700468,0.454826544599302
COTL1,Lung9,-0.00108742638265108,0.000387517905008488,21893,0.00501401523276791,0.448428514376824
COTL1,Lung12,0.00016969948647539,0.000349356375021987,16548,0.627145185009248,0.62306169006187
COTL1,Lung13,0.0003965668651946,0.000388446445483708,13609,0.307299514943473,0.589307871217582
CPA3,Lung5,-0.00144686278000622,0.00032332963591834,37735,7.64526251051694e-06,0.417000227963551
CPA3,Lung6,-0.00192402213792237,0.00162039508067394,3252,0.235078391296671,0.293371109880399
CPA3,Lung9,-0.00011804877142532,0.000770999204616281,21893,0.878310422086755,0.189711382850783
CPA3,Lung12,5.22213340477128e-05,0.000504266132194128,16548,0.917519266640234,0.421635645455441
CPA3,Lung13,-0.00203077248972004,0.000633930648586048,13609,0.0013578614699414,0.342702838561748
CPB1,Lung5,-0.000738836262284926,0.000507596740812043,37735,0.145514973506148,0.212271597784506
CPB1,Lung6,-4.65552078747494e-05,0.00311262495037099,3252,0.988066568488651,0.1003152005602
CPB1,Lung9,0.000557272817912239,0.000850103788052224,21893,0.512123335985293,0.163115170086672
CPB1,Lung12,-0.000242287821934252,0.000593777451202657,16548,0.683240759185304,0.334587152986519
CPB1,Lung13,0.000550684868917758,0.00108935155483671,13609,0.613196316342756,0.152257212285063
CRIP1,Lung5,0.000682437208842881,0.000190305618722171,37735,0.000335780435623593,0.873754813925752
CRIP1,Lung6,0.000237590182862663,0.00115470141506216,3252,0.836979186441113,0.404670643547148
CRIP1,Lung9,0.00200078288065593,0.000452408503806383,21893,9.75590865741747e-06,0.385264915826195
CRIP1,Lung12,-0.000447259981934482,0.0002951817979866,16548,0.12972131571326,0.78055501188717
CRIP1,Lung13,-0.000626827578343074,0.000459986727575426,13609,0.172974565982834,0.488279242002635
